500, 219336, 0, 4096
1000, 220424, 0, 4096
1500, 222352, 0, 4096
2000, 222472, 0, 4096
2500, 221952, 0, 4096
3000, 220584, 0, 4096
3500, 222880, 0, 4096
4000, 224808, 0, 4096
4500, 224224, 0, 4096
5000, 222592, 0, 4096
5500, 221848, 0, 4096
6000, 223272, 0, 4096
6500, 224800, 0, 4096
7000, 223200, 0, 4096
7500, 225360, 0, 4096
8000, 224864, 0, 4096
8599, 187418, 0, 4096
9099, 223512, 0, 4096
9599, 178152, 0, 4096
10099, 224240, 0, 4096
10599, 222600, 0, 4096
11099, 222456, 0, 4096
11599, 224152, 0, 4096
12099, 224336, 0, 4096
12599, 223128, 0, 4096
13099, 224248, 0, 4096
13599, 223112, 0, 4096
14099, 223728, 0, 4096
14599, 223968, 0, 4096
15099, 222976, 0, 4096
15599, 225016, 0, 4096
16099, 221944, 0, 4096
16599, 225400, 0, 4096
17099, 222536, 0, 4096
17599, 225696, 0, 4096
18099, 222832, 0, 4096
18599, 221224, 0, 4096
19099, 176256, 0, 4096
19599, 224144, 0, 4096
20099, 177088, 0, 4096
20599, 222448, 0, 4096
21099, 222544, 0, 4096
21599, 222928, 0, 4096
22099, 224072, 0, 4096
22599, 222832, 0, 4096
23099, 224560, 0, 4096
23599, 224296, 0, 4096
24099, 222520, 0, 4096
24599, 223976, 0, 4096
25099, 223024, 0, 4096
25599, 224456, 0, 4096
26099, 222600, 0, 4096
26599, 224416, 0, 4096
27099, 222352, 0, 4096
27599, 225608, 0, 4096
28100, 220952, 0, 4096
28600, 224944, 0, 4096
29100, 222536, 0, 4096
29600, 174328, 0, 4096
30100, 223296, 0, 4096
30600, 177656, 0, 4096
31100, 224552, 0, 4096
31600, 224864, 0, 4096
32100, 222504, 0, 4096
32600, 225640, 0, 4096
33100, 224896, 0, 4096
33600, 224104, 0, 4096
34100, 223688, 0, 4096
34600, 223240, 0, 4096
35100, 221480, 0, 4096
35600, 223952, 0, 4096
36100, 224656, 0, 4096
36600, 222632, 0, 4096
37100, 224672, 0, 4096
37600, 224016, 0, 4096
38100, 224640, 0, 4096
38600, 224560, 0, 4096
39100, 226688, 0, 4096
39600, 224440, 0, 4096
40100, 172080, 0, 4096
40659, 185505, 0, 4096
41159, 223168, 0, 4096
41659, 226128, 0, 4096
42159, 226256, 0, 4096
42659, 225360, 0, 4096
43159, 225704, 0, 4096
43659, 223448, 0, 4096
44159, 223944, 0, 4096
