500, 28712, 0, 4096
1000, 28872, 0, 4096
1500, 26800, 0, 4096
2001, 27240, 0, 4096
2501, 22112, 0, 4096
3002, 27152, 0, 4096
3502, 21936, 0, 4096
4002, 27904, 0, 4096
4502, 26936, 0, 4096
5002, 27816, 0, 4096
5503, 27712, 0, 4096
6003, 27856, 0, 4096
6503, 26488, 0, 4096
7003, 28072, 0, 4096
7503, 27816, 0, 4096
8003, 26032, 0, 4096
8504, 27480, 0, 4096
9004, 27224, 0, 4096
9504, 28128, 0, 4096
10004, 28472, 0, 4096
10504, 27944, 0, 4096
11004, 27432, 0, 4096
11504, 26424, 0, 4096
12005, 27024, 0, 4096
12505, 27640, 0, 4096
13005, 21344, 0, 4096
13505, 27896, 0, 4096
14005, 21512, 0, 4096
14506, 27488, 0, 4096
15006, 28160, 0, 4096
15506, 27800, 0, 4096
16006, 26128, 0, 4096
16506, 28800, 0, 4096
17006, 27696, 0, 4096
17507, 27248, 0, 4096
18007, 27688, 0, 4096
18508, 27216, 0, 4096
19008, 26912, 0, 4096
19508, 27784, 0, 4096
20008, 27552, 0, 4096
20508, 28280, 0, 4096
21008, 26808, 0, 4096
21509, 27776, 0, 4096
22010, 27800, 0, 4096
22510, 27304, 0, 4096
23010, 28048, 0, 4096
23510, 22056, 0, 4096
24010, 26784, 0, 4096
24511, 22496, 0, 4096
25011, 26944, 0, 4096
25511, 28632, 0, 4096
26012, 26520, 0, 4096
26512, 27512, 0, 4096
27016, 26293, 0, 4096
27517, 27808, 0, 4096
28017, 26784, 0, 4096
28517, 27944, 0, 4096
29017, 27648, 0, 4096
29517, 27336, 0, 4096
30017, 26400, 0, 4096
30518, 28120, 0, 4096
31018, 26848, 0, 4096
31518, 28048, 0, 4096
32018, 26072, 0, 4096
32519, 27656, 0, 4096
33019, 27912, 0, 4096
33519, 27336, 0, 4096
34019, 22528, 0, 4096
34520, 27320, 0, 4096
35020, 21768, 0, 4096
35520, 28888, 0, 4096
36020, 27680, 0, 4096
36520, 27680, 0, 4096
37021, 25416, 0, 4096
37521, 28048, 0, 4096
38021, 26792, 0, 4096
38521, 28368, 0, 4096
39021, 27504, 0, 4096
39521, 28160, 0, 4096
40021, 27688, 0, 4096
40522, 28600, 0, 4096
41023, 27888, 0, 4096
41523, 27936, 0, 4096
42023, 26296, 0, 4096
42523, 26696, 0, 4096
43023, 27520, 0, 4096
43524, 27384, 0, 4096
44041, 22321, 0, 4096
44542, 27120, 0, 4096
45098, 21985, 0, 4096
45598, 27200, 0, 4096
46099, 28432, 0, 4096
46599, 27904, 0, 4096
47100, 27944, 0, 4096
47600, 28448, 0, 4096
48100, 26728, 0, 4096
48600, 28088, 0, 4096
49100, 27968, 0, 4096
49600, 28360, 0, 4096
50101, 27816, 0, 4096
50601, 27784, 0, 4096
51101, 27312, 0, 4096
51601, 28072, 0, 4096
52101, 27256, 0, 4096
52602, 26584, 0, 4096
53102, 27704, 0, 4096
53602, 29128, 0, 4096
54102, 26272, 0, 4096
54603, 21472, 0, 4096
55103, 27096, 0, 4096
55604, 21664, 0, 4096
56104, 27624, 0, 4096
56604, 26776, 0, 4096
57104, 28208, 0, 4096
57604, 27448, 0, 4096
58104, 27856, 0, 4096
58604, 27032, 0, 4096
59104, 28032, 0, 4096
59604, 27656, 0, 4096
60104, 28488, 0, 4096
60605, 27648, 0, 4096
61105, 27880, 0, 4096
61605, 27128, 0, 4096
62105, 27528, 0, 4096
62605, 27584, 0, 4096
63105, 27048, 0, 4096
63605, 28064, 0, 4096
64105, 26616, 0, 4096
64606, 28080, 0, 4096
65106, 22168, 0, 4096
65606, 27232, 0, 4096
66106, 22448, 0, 4096
66606, 27144, 0, 4096
67106, 28912, 0, 4096
67606, 27768, 0, 4096
68107, 26672, 0, 4096
68607, 29528, 0, 4096
69107, 27240, 0, 4096
69607, 28536, 0, 4096
70107, 28064, 0, 4096
70607, 27416, 0, 4096
71108, 28944, 0, 4096
71608, 27864, 0, 4096
72108, 28176, 0, 4096
72608, 26800, 0, 4096
73109, 26656, 0, 4096
73609, 27624, 0, 4096
74109, 27288, 0, 4096
74609, 28648, 0, 4096
75110, 28640, 0, 4096
75610, 22776, 0, 4096
76110, 29152, 0, 4096
76610, 22128, 0, 4096
77110, 27552, 0, 4096
77610, 27904, 0, 4096
78111, 27112, 0, 4096
78611, 26488, 0, 4096
79111, 28440, 0, 4096
79611, 26800, 0, 4096
80111, 27648, 0, 4096
80611, 27744, 0, 4096
81111, 27024, 0, 4096
81611, 29072, 0, 4096
82112, 27800, 0, 4096
82613, 27680, 0, 4096
83113, 25928, 0, 4096
83613, 28440, 0, 4096
84113, 27328, 0, 4096
84613, 27632, 0, 4096
85114, 28576, 0, 4096
85691, 23263, 0, 4096
86191, 26592, 0, 4096
86750, 22661, 0, 4096
87250, 27680, 0, 4096
87751, 26704, 0, 4096
88251, 28112, 0, 4096
88751, 27120, 0, 4096
89251, 26856, 0, 4096
89752, 27136, 0, 4096
90252, 27992, 0, 4096
90752, 28568, 0, 4096
91252, 27560, 0, 4096
91752, 28672, 0, 4096
92252, 28584, 0, 4096
92752, 30856, 0, 4096
93253, 31608, 0, 4096
93753, 34992, 0, 4096
94253, 44456, 0, 4096
94753, 50976, 0, 4096
